カテゴリ,ショップ,商品名,価格,報酬率,アフィリエイトリンク,商品ID,ライブ
食品,ソムリエ＠ギフト 公式,わらび餅入りもちぷるスイーツ！Hitotoe ひととえ ３層デザート ジュレパフェ8個 / わらび餅 入りスイーツギフト 中島大祥堂 ゼリー ギフト フルーツゼリー 詰め合わせ プレゼント,"¥2,200",8,https://affiliate.tiktok.com/api/v1/share/AL1Qlfqjghun,1732394287615673587,
食品,ソムリエ＠ギフト 公式,マネケン ワッフル詰合せ Manneken（7個入り・14個入り）賞味期限2026年7月6日 ワッフル プレーン ココア メーカー包装済 お返し 詰合せ スイーツ ギフトセット 誕生日プレゼント お配り 内祝い お菓子 個包装,"¥1,350〜¥2,613",8,https://affiliate.tiktok.com/api/v1/share/AL1QljCVmm8Q,1734138359495623923,
食品,ソムリエ＠ギフト 公式,森の庭 焦がしキャラメルがしみ込んだバーム詰合せ 12個入 MRO-01A 包装済み /  お返し 詰合せ スイーツ ギフトセット 誕生日プレゼント お配り 内祝い お菓子 個包装  ZO,"¥2,000",8,https://affiliate.tiktok.com/api/v1/share/AL1QlhZmNuUw,1733116003584935155,
食品,タマチャンショップ,タマチャンショップ とろけるカカオ仕立て（カカオorベリーor抹茶orきな粉）  ななつのしあわせ ミックスナッツ ナッツ 低糖質チョコレート おやつ スイーツ お取り寄せ キャンプ飯,"¥2,580",8,https://affiliate.tiktok.com/api/v1/share/AL1ZlNYV5arE,1732865458770511242,
食品,パティスリー モンシェール,※SKU化中掲載不可※【Mon cher公式】堂島バニラロール 2本セット 堂島ロール ロールケーキ モンシェール,"¥6,180",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwd6qJP,1733463778754463248,
食品,パティスリー モンシェール,※SKU化中掲載不可※【Mon cher公式】堂島バニラロール ハーフ ロールケーキ 堂島ロール モンシェール,"¥2,590",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa6vUZJ,1733463490435188240,
食品,パティスリー モンシェール,※SKU化中掲載不可※【Mon cher公式】堂島プリンスロール ハーフ ロールケーキ 堂島ロール モンシェール,"¥2,790",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa7CcwN,1733463940330128912,
食品,パティスリー モンシェール,※販売終了※【Mon cher公式】フルール・カロー アソート3枚入 チョコレート チョコ ショコラ モンシェール,"¥2,060",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKmGqCH,1733881726568203792,
食品,パティスリー モンシェール,【Mon cher公式】 堂島バウムクーヘン 焼き菓子 モンシェール,"¥2,370〜¥2,470",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwadTHL,1735558550059648528,
食品,パティスリー モンシェール,【Mon cher公式】3種の食べ比べセット ハーフ ハーフ3個セット ロールケーキ 堂島ロール モンシェール,"¥5,900",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwdNmzB,1733464285922100752,
食品,パティスリー モンシェール,【Mon cher公式】【お正月】堂島プリンスロール ロールケーキ 堂島ロール モンシェール,"¥2,380",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKmp1bH,1733478159971419664,
食品,パティスリー モンシェール,【Mon cher公式】シェリーココ サブレカフェ サブレナチュール 猫クッキー サブレ クッキー 焼き菓子 クッキー缶 モンシェール,"¥3,610",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKlzgTx,1734336196806018576,
食品,パティスリー モンシェール,【Mon cher公式】ショコラコロレ 10枚入 クッキー 焼き菓子 モンシェール,"¥3,260",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwcHdVd,1733881277207053840,
食品,パティスリー モンシェール,【Mon cher公式】ショコラコロレ 5枚入り チョコクッキー チョコ モンシェール,"¥1,809〜¥3,250",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwcYpGt,1733881308458157584,
食品,パティスリー モンシェール,【Mon cher公式】スイーツ玉手箱 二段重 ～2026 堂島ロール ロールケーキ モンシェール,"¥12,910",10,https://affiliate.tiktok.com/api/v1/share/AL1XD5JkkmUV,1733478227699795472,
食品,パティスリー モンシェール,【Mon cher公式】デコレーション ロールケーキ 堂島バニラロール 1本 モンシェール,"¥4,260",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa7kad4,1733458588381316624,
食品,パティスリー モンシェール,【Mon cher公式】パレショコラ チョコレート チョコ サブレ モンシェール,"¥1,750〜¥3,500",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKlieCB,1734410582108309008,
食品,パティスリー モンシェール,【Mon cher公式】レモン香るチーズケーキ 堂島ロール モンシェール,"¥2,500",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa66J0d,1734931449244648976,
食品,パティスリー モンシェール,【Mon cher公式】ローズブルーム チョコレート チョコ 焼き菓子 モンシェール,"¥2,780〜¥3,730",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa6eZ08,1733880962495776272,
食品,パティスリー モンシェール,【Mon cher公式】堂島お抹茶ロール ロールケーキ 堂島ロール モンシェール,"¥3,580",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwaMKFo,1735371931253769744,
食品,パティスリー モンシェール,【Mon cher公式】堂島コーヒーロール ロールケーキ 堂島ロール モンシェール,"¥3,580",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKkLOzb,1735704050105746960,
食品,パティスリー モンシェール,【Mon cher公式】堂島バニラロール ハーフ＆堂島プリンスロール ハーフ ハーフ2本セット ロールケーキ 堂島ロール モンシェール,"¥4,120",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa7TkVL,1733464508226766352,
食品,パティスリー モンシェール,【Mon cher公式】堂島バニラロール 堂島ロール ロールケーキ モンシェール,"¥2,730〜¥6,290",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwcpses,1733463625571075600,
食品,パティスリー モンシェール,【Mon cher公式】堂島バニラロール 復刻版バージョン ロールケーキ 堂島ロール モンシェール,"¥3,470",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa5HO1g,1735704169678079504,
食品,パティスリー モンシェール,【Mon cher公式】堂島バニラロールデコレーション～フルーツ 堂島ロール ロールケーキ モンシェール,"¥3,890",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKlRaSw,1734931124443776528,
食品,パティスリー モンシェール,【Mon cher公式】堂島ピーチロール ロールケーキ 堂島ロール モンシェール,"¥3,470",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa4B37g,1736194331521549840,
食品,パティスリー モンシェール,【Mon cher公式】堂島ピーチロール ロールケーキ 堂島ロール モンシェール,"¥3,470",10,https://affiliate.tiktok.com/api/v1/share/AL1X9wa5pFBx,1734930793387296272,
食品,パティスリー モンシェール,【Mon cher公式】堂島プリンスロール 堂島ロール ロールケーキ チョコレート チョコ モンシェール,"¥2,790〜¥3,920",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKmXoAk,1733464023911269904,
食品,パティスリー モンシェール,【Mon cher公式】堂島マンゴーパインロール 堂島ロール ロールケーキ パイン モンシェール,"¥4,010",10,https://affiliate.tiktok.com/api/v1/share/AL1X9yKlAj0s,1734930952079902224,
食品,パティスリー モンシェール,【Mon cher公式】極みロール～丹波産黒豆と北海道産発酵バター ロールケーキ 堂島ロール モンシェール,"¥4,450",10,https://affiliate.tiktok.com/api/v1/share/AL1XAhwbBVdl,1735704141694404112,
食品,フードコスメORYZAE（オリゼ）,【 国産 無添加 米麹ソース 】塩麹 醤油麹 甘麹 麹マヨ チョコソース 抹茶ソース 発酵調味料 砂糖不使用 糖質オフ 低カロリー 腸活や置き換えダイエットにも！,"¥990〜¥5,720",10,https://affiliate.tiktok.com/api/v1/share/AL1adjMDlaPj,1734584693735720702,
食品,フードコスメORYZAE（オリゼ）,"【8周年記念特別クーポンで衝撃の半額！3,980円！】 ORYZAE あなたはどっち派？ いちご バナナ チョコ 無添加 砂糖不使用 グラノーラ 腸活 置き換え ダイエット 甘酒 グルテンフリー","¥7,960",10,https://affiliate.tiktok.com/api/v1/share/AL1adjME2USk,1733186108130821886,
食品,マダムシンコ 大阪のおみやげ・マダムブリュレ,【返金保証キャンペーン中】 マダムブリュレ  大阪のお土産 ご褒美スイーツ バウムクーヘン 冷凍 パリパリ ふわふわ 大人の贅沢 内祝い,"¥3,500",10,https://affiliate.tiktok.com/api/v1/share/AL1aPIMlAfot,1733387046229214752,
食品,マダムシンコ 大阪のおみやげ・マダムブリュレ,キャラメル好き必見！　甘い×しょっぱい 一度食べたらやみつき 大切な人に送りたい一品 塩キャラメルバウム マダムシンコ 送料無料 スイーツギフト 甘党 背徳スイーツ バームクーヘン 内祝い 誕生日 プレゼント 母の日,"¥3,300",10,https://affiliate.tiktok.com/api/v1/share/AL1aPIcqFsFp,1733737064500856352,
食品,一柳こんにゃく店,Azukiおすすめセット もちもちベーグルこんにゃくベーグル4種×3個 12セット（チョコチップ、クルミ、クランベリー、レーズンシナモン）,"¥6,352",10,https://affiliate.tiktok.com/api/v1/share/AL1WqDUkBSRx,1735993256494203942,
食品,一柳こんにゃく店,ご褒美スイーツセット もちもちベーグルこんにゃくベーグル4種×3個 12セット（チョコチップ、おからきなこ、かぼちゃ、くるみ）低糖質＆ヘルシー,"¥6,352",10,https://affiliate.tiktok.com/api/v1/share/AL1WlMRuZfkg,1734766250275341350,
食品,一柳こんにゃく店,よくばりAzukiセット もちもちベーグルこんにゃくベーグル4種×3個 12セット（チョコチップ/キャラメルチョコチップ/トマトバジル/チーズ）,"¥6,652",10,https://affiliate.tiktok.com/api/v1/share/AL1WlMRqAip8,1735993727760696358,
食品,一柳こんにゃく店,スイーツ系Azukiセット もちもちベーグルこんにゃくベーグル4種×3個 12セット（チョコチップ/キャラメルチョコチップ/クランベリー/緑茶ホワイトチョコチップ）,"¥6,652",10,https://affiliate.tiktok.com/api/v1/share/AL1WlMIjdMxb,1735993732205544486,
食品,一柳こんにゃく店,定番セット もちもちベーグルこんにゃくベーグル4種×3個 12セット（プレーン・チョコチップ・チーズ・くるみ）低糖質＆ヘルシー,"¥6,352",10,https://affiliate.tiktok.com/api/v1/share/AL1WlMInTzvZ,1734753129448375334,
食品,一柳こんにゃく店,甘党さん派スイーツ系Amiセット もちもちベーグルこんにゃくベーグル4種×3個 12セット（緑茶ホワイトチップ、チョコチップ、チーズ、キャラメルチップ）甘党派　スイーツ,"¥6,852",10,https://affiliate.tiktok.com/api/v1/share/AL1WqDUu5Eg7,1735059342450459686,
食品,下町バームクーヘン,【ポッキリ企画！】【お得用簡易包装】 ミニクーヘン 8個~2kg お菓子 バームクーヘン バウムクーヘン ミニサイズ ※当商品は常温賞味期限約30日です。常温メール便での発送となります。  簡易包装でお届けしております。そのため、商品に割れや崩れが生じる場合がございます。  ただし、品質や味には一切問題ございませんので、安心してお召し上がりください。,"¥1,200〜¥4,980",11,https://affiliate.tiktok.com/api/v1/share/AL1NnHP05zXi,1731785936262104661,
食品,北海道物産展｜キツネマルシェ @札幌直送,【公式】951アイスクリーム北海道ミルク100%の本格派 全12種の楽しいフレーバー  簡易包装 バレンタイン 北海道アイス 北海道限定フレーバー パーティ【宅配便】,"¥5,000",6,https://affiliate.tiktok.com/api/v1/share/AL1aMKU8XpIE,1733081453941130543,
食品,大浜スイーツアカデミー,Ami推しセット クッキー 和三盆クッキー 「和讃盆くっきぃ4箱セット」 送料無料 [ 和三盆菓子 和三盆 クッキー お取り寄せ プチギフト 贈り物 詰め合わせ 焼き菓子 ],"¥2,740",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SIK8VQ,1734892912289679174,
食品,大浜スイーツアカデミー,Ayaの推しセット たい焼き 「どうせなら美味しく食べてね。クロワッサンたい焼きのたい子ちゃん 選べる 4匹セット」 送料無料 [ 鯛焼き クロワッサン生地 たい焼き,"¥2,160",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLZBa72,1734892104172799814,
食品,大浜スイーツアカデミー,【ポスト投函での配送】 チーズケーキ 「ブルーチーズ使用!お手軽チーズケーキバー!スターチーズケーキ20本(10本入×2袋)」,"¥2,124",8,https://affiliate.tiktok.com/api/v1/share/AL1X39QrEDZk,1736118121771927366,
食品,大浜スイーツアカデミー,【ポスト投函での配送】 チーズケーキ 「ブルーチーズ使用!お手軽チーズケーキバー!スターチーズケーキ20本(10本入×2袋)」,"¥2,124",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMfedL8,1732610996827883334,
食品,大浜スイーツアカデミー,【ポスト投函での配送】ホールタルト 絶対に後悔させない! 「絶対食べて欲しい。選べるLuxe(リュクス)ホテルタルト6号」 送料無料 [ タルトケーキ タルト ],"¥3,798",8,https://affiliate.tiktok.com/api/v1/share/AL1MxKNhouYP,1736151435468310342,
食品,大浜スイーツアカデミー,かじるケーキ体験 アイスを超えた、まるで冷たいケーキ 大浜スイーツバー 10本セット(5種×2本) [紅茶シフォン/苺ショート/チーズケーキ/抹茶ガトーショコラ/プリンアイス],"¥6,200",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SIb2Mm,1735142656973178694,
食品,大浜スイーツアカデミー,たい焼き 「どうせなら美味しく食べてね。クロワッサンたい焼きのたい子ちゃん3匹セット」 送料無料 [ 鯛焼き クロワッサン生地 たい焼き ],"¥1,710",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TMroEm,1734543171541763910,
食品,大浜スイーツアカデミー,たい焼き 「どうせなら美味しく食べてね。クロワッサンたい焼きのたい子ちゃん4匹セット」 送料無料 [ 鯛焼き クロワッサン生地 たい焼き ],"¥2,160",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMZKZIp,1734542910842767174,
食品,大浜スイーツアカデミー,アイス 「果氷堂厳選5本セット (清見3本、せとか2本) 」 送料無料  アイスキャンディ みかんアイス お取り寄せ みかん 果物 フルーツアイスバー 砂糖不使用 詰め合わせ,"¥3,500",8,https://affiliate.tiktok.com/api/v1/share/AL1X39QrV8Gw,1735787692684314438,
食品,大浜スイーツアカデミー,アイス フルーツアイス「果肉いっぱいどきゅんとアイスキャンディ10本セット(5種×2)」 [練乳いちご/オレンジフルーツ/大人のぶどう/アップルフルーツ/常夏マンゴー],"¥6,200",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLZjdAC,1735142985844754246,
食品,大浜スイーツアカデミー,アーモンドパウダー 500g 大浜スイーツアカデミー アーモンドプードル  皮なし 製菓 製パン 業務用 製菓材料,"¥1,470",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TTSyp8,1733828968070350662,
食品,大浜スイーツアカデミー,アーモンドプードル 1kg(500g×2) アーモンドパウダー [ 送料無料 アーモンド 純アーモンドプードル 皮なし 皮無し アーモンド粉末 粉 パウダー ナッツ 製菓 製パン 材料 手作り 業務用 大容量 チャック付き プードル 無添加 ナッツ ],"¥2,599",8,https://affiliate.tiktok.com/api/v1/share/AL1X38YewPC1,1735560852914407238,
食品,大浜スイーツアカデミー,アーモンドプードル 500g アーモンドパウダー [ 送料無料 アーモンド 純アーモンドプードル 皮なし 皮無し アーモンド粉末 粉 パウダー ナッツ 製菓 製パン 材料 手作り 業務用 大容量 子供 チャック付き プードル 無添加 ナッツ ],"¥1,380",8,https://affiliate.tiktok.com/api/v1/share/AL1X39R0qx04,1735560782175438662,
食品,大浜スイーツアカデミー,イチジク 無添加 砂糖不使用 トルコ産 大粒 いちじく ドライいちじく 700g 乾燥果実 高地栽培 大浜スイーツアカデミー,"¥2,290",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMndAuY,1733873204253394758,
食品,大浜スイーツアカデミー,クッキー 和三盆クッキー 「和讃盆くっきぃ4箱セット」 送料無料 [ 和三盆菓子 和三盆 クッキー お取り寄せ プチギフト 贈り物 詰め合わせ 焼き菓子 ],"¥2,740",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TE4KLd,1734542837604845382,
食品,大浜スイーツアカデミー,クッキー 和三盆クッキー 「和讃盆くっきぃ6箱セット」 送料無料 [ 和三盆菓子 和三盆 クッキー お取り寄せ プチギフト 贈り物 詰め合わせ 焼き菓子 ],"¥3,930",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLcD08H,1734542814622943046,
食品,大浜スイーツアカデミー,サニタリーボックス 使い捨て 「 日本製 使い切りサニタリーBOX 15枚入り 」 送料無料,"¥1,200",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLaHowE,1734686529507198790,
食品,大浜スイーツアカデミー,サニタリーボックス 使い捨て 「 日本製 使い切りサニタリーBOX 60枚セット(15枚入り×4) 」 送料無料,"¥3,990",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SJQGA3,1734687013892294470,
食品,大浜スイーツアカデミー,サーモン アトランティックサーモン メルティーサーモン 1kg (250g×4) ノルウェー産 生食 海鮮 切り身 フィレ 刺身用 冷凍,"¥7,980",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLb6oZj,1734009633110132550,
食品,大浜スイーツアカデミー,ザッハトルテ（ミルク）200g 大浜スイーツアカデミー 割れチョコ チョコレート スイーツ クリスマス バレンタイン ホワイトデー 母の日 ギフト 本格クーベルチュール使用 訳あり　冷蔵配送,"¥2,660",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TPtMoU,1733811209181628230,
食品,大浜スイーツアカデミー,ホールタルト 絶対に後悔させない! 「絶対食べて欲しい。選べるLuxe(リュクス)ホテルタルト6号」 送料無料 [ タルトケーキ タルト ],"¥3,798",8,https://affiliate.tiktok.com/api/v1/share/AL1X38Yg2e4L,1735592183046244166,
食品,大浜スイーツアカデミー,マドレーヌ 「可愛いクマちゃんマドレーヌ1箱(6匹×1)」 送料無料 [ プチギフト 贈り物 贈答 祝い ギフト プレゼント 祝い返し 退職 お菓子 プチギフト お礼 お菓子 プレゼント 退職祝い ],"¥1,610",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLbw9Gv,1734542763409901382,
食品,大浜スイーツアカデミー,マドレーヌ 「可愛いクマちゃんマドレーヌ2箱(6匹×2)」 送料無料 [ プチギフト 贈り物 贈答 祝い プレゼント 退職 お菓子 プチギフト お礼 お菓子 プレゼント 退職祝い ] 楽天スーパーSALE,"¥3,100",8,https://affiliate.tiktok.com/api/v1/share/AL1X38YdILZI,1735809646991017798,
食品,大浜スイーツアカデミー,マドレーヌ 「可愛いクマちゃんマドレーヌ2箱(6匹×2)」 送料無料 [ プチギフト 贈り物 贈答 祝い プレゼント 退職 お菓子 プチギフト お礼 お菓子 プレゼント 退職祝い ] 楽天スーパーSALE,"¥3,100",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SNoxBC,1734542797563397958,
食品,大浜スイーツアカデミー,マドレーヌ「瀬戸内レモン香る大浜マドレーヌ 瀬戸内レモンマドレーヌ 8個」 送料無料 [ 焼き菓子 スイーツ 瀬戸内 レモン お取り寄せ 自分用 ランキング 個包装 ],"¥2,120",8,https://affiliate.tiktok.com/api/v1/share/AL1X39R1g3Tc,1735592338611734342,
食品,大浜スイーツアカデミー,マドレーヌ「瀬戸内レモン香る大浜マドレーヌ 瀬戸内レモンマドレーヌ 8個」 送料無料 [ 焼き菓子 スイーツ 瀬戸内 レモン お取り寄せ 自分用 ランキング 個包装 ],"¥2,120",8,https://affiliate.tiktok.com/api/v1/share/AL1NAHxlKiwt,1736086930110121798,
食品,大浜スイーツアカデミー,ミックスナッツ 3種 ナッツ 1kg 徳用 生くるみ 素焼き アーモンド 素焼き カシューナッツ オイル不使用 無塩 無添加 大浜スイーツアカデミー,"¥2,390",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TTk2CP,1733963989011826502,
食品,大浜スイーツアカデミー,ミックスナッツ 「父母ヶ浜ブランド認定商品!父母ヶ浜の塩と仁尾のたまみドライみかん使用!父母ヶ浜ミックスナッツ 250g」 送料無料 [ アーモンド くるみ カシューナッツ ],"¥1,399",8,https://affiliate.tiktok.com/api/v1/share/AL1X39R17uIR,1735561067123607366,
食品,大浜スイーツアカデミー,ミックスナッツ 「父母ヶ浜ブランド認定商品!父母ヶ浜の塩と仁尾のたまみドライみかん使用!父母ヶ浜ミックスナッツ 500g(250g×2)」 送料無料 [ アーモンド くるみ ],"¥3,699",8,https://affiliate.tiktok.com/api/v1/share/AL1X38YfleyM,1735561223596246854,
食品,大浜スイーツアカデミー,ミックスナッツ 「父母ヶ浜ブランド認定商品!父母ヶ浜の塩と仁尾のたまみドライみかん使用!父母ヶ浜ミックスナッツ(R)850g」 送料無料 [ アーモンド くるみ カシューナッツ ],"¥3,599",8,https://affiliate.tiktok.com/api/v1/share/AL1X39R1P4N1,1735561634997634886,
食品,大浜スイーツアカデミー,ミックスナッツ 「贅沢ベリーの恋するベリーミックスナッツ400g(200g×2)」 送料無料,"¥2,691",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TNy9pw,1732641367866640198,
食品,大浜スイーツアカデミー,ミックスナッツ ナッツ 4種 「愛すべき満足ミックスナッツ(R)700g」 送料無料 ［ 無塩 ミックスナッツ 無添加 アーモンド くるみ カシューナッツ マカダミアナッツ テーブルナッツ 小分け 菓子材料 ナッツ nuts 国内加工 おつまみ セット 1kg より少ない ],"¥1,422",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMfNYwK,1732600704093620038,
食品,大浜スイーツアカデミー,レーズン カリフォルニア産 ノンオイルレーズン 1kg 干しぶどう 乾燥果実 無添加 植物油不使用 砂糖不使用 訳あり 無選別 不揃い 大浜スイーツアカデミー,"¥1,599",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMfveyM,1733758921870509894,
食品,大浜スイーツアカデミー,低糖質「小麦粉不使用！美人の秘密は、オートミールの力。健康オートミール100％のハンドメイドオートミールクッキー 1kg 」 送料無料 [ ダイエット ロカボ グルテンフリー  低GI 低糖質クッキー],"¥5,990",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SKFOIm,1734542617171953478,
食品,大浜スイーツアカデミー,低糖質クッキー お試し 「小麦粉不使用！美人の秘密は、オートミールの力。健康オートミール100％のオートミールクッキー 16枚 」 送料無料,"¥1,680",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLbf0cs,1734542433378993990,
食品,大浜スイーツアカデミー,冷蔵便配送  ハイカカオチョコ ブラッドオランジェット 720g(180g×4袋) 大浜スイーツアカデミー,"¥13,760",8,https://affiliate.tiktok.com/api/v1/share/AL1X39QrmLct,1735372566474753862,
食品,大浜スイーツアカデミー,冷蔵便配送 ハイカカオチョコ ブラッドオランジェット 180g　大浜スイーツアカデミー,"¥3,440",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SJ9Dhg,1734669516937791302,
食品,大浜スイーツアカデミー,冷蔵便配送 ハイカカオチョコ ブラッドオランジェット 360g (180g×2袋) 大浜スイーツアカデミー,"¥8,760",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLa0ksA,1734669244201469766,
食品,大浜スイーツアカデミー,冷蔵便配送 大浜スイーツアカデミー ハイカカオチョコ ブラッドオランジェット 540g(180g×3袋),"¥11,160",8,https://affiliate.tiktok.com/api/v1/share/AL1X38YdZCdx,1735372407353673542,
食品,大浜スイーツアカデミー,冷蔵便配送　割れチョコ 1袋(200g入り) 訳あり チョコレート  選べる チョコ スイーツ 大浜スイーツアカデミー,"¥2,660",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TPLBeK,1733803179348035398,
食品,大浜スイーツアカデミー,冷蔵配送 ごろごろアーモンド（ミルク）200g 大浜スイーツアカデミー 割れチョコ チョコレート スイーツ クリスマス バレンタイン ホワイトデー 母の日 ギフト 本格クーベルチュール使用 訳あり,"¥2,660",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMjmRLG,1733805974512895814,
食品,大浜スイーツアカデミー,冷蔵配送 ごろごろカシューナッツ（スイート）200g 大浜スイーツアカデミー 割れチョコ チョコレート スイーツ クリスマス バレンタイン ホワイトデー 母の日 ギフト 本格クーベルチュール使用 訳あり,"¥2,660",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TPcT0y,1733803628468930374,
食品,大浜スイーツアカデミー,冷蔵配送 ごろごろマカダミア（スイート）200g 大浜スイーツアカデミー 割れチョコ チョコレート スイーツ クリスマス バレンタイン ホワイトデー 母の日 ギフト 本格クーベルチュール使用 訳あり,"¥2,660",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMk3Vgn,1733811396569433926,
食品,大浜スイーツアカデミー,割れチョコ  ショコラオレンジ（スイート）200g 大浜スイーツアカデミー 割れチョコ チョコレート スイーツ クリスマス バレンタイン ホワイトデー 母の日 ギフト 本格クーベルチュール使用 訳あり 冷蔵配送,"¥2,660",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RMjVUd9,1733803349674788678,
食品,大浜スイーツアカデミー,大浜スイーツアカデミー スイーツ アイス あいすになったくま 18匹入り,"¥4,800",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SJyGIB,1734475284735100742,
食品,大浜スイーツアカデミー,完売 いちじく ドライフルーツ 「ドライいちじく700g」 送料無料 [ 砂糖不使用 無添加 トルコ産 おすすめ 人気 ランキング いちぢく イチヂク イチジク ドライイチジク 無添加 砂糖不使用 イチジク フィグ 無花果 ],"¥1,890",8,https://affiliate.tiktok.com/api/v1/share/AL1X38YefZ6J,1735560498443421510,
食品,大浜スイーツアカデミー,幸せを呼ぶレインボーアイス9本セット [ アイス ギフト  贈り物アイスバー 氷菓 プレゼント SNS映え ],"¥6,060",8,https://affiliate.tiktok.com/api/v1/share/AL1X39SIs7ZU,1735143306180200262,
食品,大浜スイーツアカデミー,愛すべきナッツ 素焼きアーモンド  食べてキレイ 素焼きアーモンド習慣,"¥1,377",8,https://affiliate.tiktok.com/api/v1/share/AL1X39TNh0Ou,1732610690618853190,
食品,大浜スイーツアカデミー,満足ミックスナッツ700g(無塩) 無塩 ミックスナッツ 無添加 アーモンド くるみ カシューナッツ マカダミアナッツ テーブルナッツ 小分け 菓子材料 ナッツ nuts,"¥1,599",8,https://affiliate.tiktok.com/api/v1/share/AL1X39R0IqZk,1735560142587266886,
食品,大浜スイーツアカデミー,焙煎ミックスナッツ500g(無塩) 無塩 ミックスナッツ 無添加 アーモンド くるみ カシューナッツ マカダミアナッツ テーブルナッツ 小分け 菓子材料 ナッツ nuts,"¥1,599",8,https://affiliate.tiktok.com/api/v1/share/AL1X38YeOSRG,1735560223363991366,
食品,大浜スイーツアカデミー,父母の塩ミックスナッツ600g(有塩) ミックスナッツ 無添加 アーモンド くるみ カシューナッツ マカダミアナッツ テーブルナッツ 小分け 菓子材料 ナッツ nuts,"¥1,599",8,https://affiliate.tiktok.com/api/v1/share/AL1X39R0ZtFv,1735560378127255366,
食品,大浜スイーツアカデミー,砂糖不使用 軽やか！低脂肪ココアパウダー 500g 送料無料 [ ピュアココア 純 ココア 砂糖不使用 ココアパウダー 無糖ココアパウダー 純ココア],"¥1,359",8,https://affiliate.tiktok.com/api/v1/share/AL1X38YdqJuj,1735559716339812166,
食品,大浜スイーツアカデミー,純 ココアパウダー ピュアココア 「純真ココア 1kg (500g×2)」 送料無料 [ ココアパウダー 無糖ココアパウダー おすすめ 高級ココアパウダー 料理用 業務用 純ココアパウダー 通販 ],"¥3,195",8,https://affiliate.tiktok.com/api/v1/share/AL1X38Ye7STI,1735559933827909446,
食品,大浜スイーツアカデミー,純 ココアパウダー「砂糖不使用 濃厚！純 ココア パウダー) 500g」 送料無料 [ ピュアココア 純 ココア 砂糖不使用 ココアパウダー 無糖ココアパウダー 純ココア],"¥1,599",8,https://affiliate.tiktok.com/api/v1/share/AL1X39Qs3QQh,1735559846826837830,
食品,大浜スイーツアカデミー,訳あり チョコレート 割れチョコ 「感動の11種類割れチョコMIX！選べる Go!Go!パック550g」,"¥7,999",8,https://affiliate.tiktok.com/api/v1/share/AL1X0RLbNy69,1734369006789756742,
